Algorithm,MatrixSize,Seed,Path,Length,Experiment number,Time
Beam Search,11,2137,"[0, 1, 7, 8, 3, 5, 10, 9, 4, 2, 6, 0]",66.0,3,0.006390599999576807
Beam Search,11,2137,"[0, 1, 7, 8, 3, 5, 10, 9, 4, 2, 6, 0]",66.0,4,0.0065394999692216516
Beam Search,12,2137,"[0, 2, 3, 1, 10, 8, 6, 4, 9, 11, 5, 7, 0]",64.0,0,0.009130799968261272
Beam Search,12,2137,"[0, 2, 3, 1, 10, 8, 6, 4, 9, 11, 5, 7, 0]",64.0,1,0.009205499954987317
Beam Search,12,2137,"[0, 2, 3, 1, 10, 8, 6, 4, 9, 11, 5, 7, 0]",64.0,2,0.00933109998004511
Beam Search,12,2137,"[0, 2, 3, 1, 10, 8, 6, 4, 9, 11, 5, 7, 0]",64.0,3,0.009345100028440356
Beam Search,12,2137,"[0, 2, 3, 1, 10, 8, 6, 4, 9, 11, 5, 7, 0]",64.0,4,0.009312700014561415
Beam Search,13,2137,"[0, 4, 5, 11, 8, 7, 3, 10, 6, 12, 2, 1, 9, 0]",63.0,0,0.012802900047972798
Beam Search,13,2137,"[0, 4, 5, 11, 8, 7, 3, 10, 6, 12, 2, 1, 9, 0]",63.0,1,0.013005899963900447
Beam Search,13,2137,"[0, 4, 5, 11, 8, 7, 3, 10, 6, 12, 2, 1, 9, 0]",63.0,2,0.012817799986805767
Beam Search,13,2137,"[0, 4, 5, 11, 8, 7, 3, 10, 6, 12, 2, 1, 9, 0]",63.0,3,0.01256239996291697
Beam Search,13,2137,"[0, 4, 5, 11, 8, 7, 3, 10, 6, 12, 2, 1, 9, 0]",63.0,4,0.012878999987151474
Beam Search,14,2137,"[0, 1, 8, 7, 13, 12, 5, 6, 2, 9, 10, 11, 3, 4, 0]",68.0,0,0.017313199990894645
Beam Search,14,2137,"[0, 1, 8, 7, 13, 12, 5, 6, 2, 9, 10, 11, 3, 4, 0]",68.0,1,0.017338700010441244
Beam Search,14,2137,"[0, 1, 8, 7, 13, 12, 5, 6, 2, 9, 10, 11, 3, 4, 0]",68.0,2,0.01703270000871271
Beam Search,14,2137,"[0, 1, 8, 7, 13, 12, 5, 6, 2, 9, 10, 11, 3, 4, 0]",68.0,3,0.01729489996796474
Beam Search,14,2137,"[0, 1, 8, 7, 13, 12, 5, 6, 2, 9, 10, 11, 3, 4, 0]",68.0,4,0.017242199974134564
Beam Search,15,2137,"[0, 1, 12, 2, 3, 11, 5, 4, 6, 9, 7, 14, 8, 13, 10, 0]",76.0,0,0.02261659997748211
Beam Search,15,2137,"[0, 1, 12, 2, 3, 11, 5, 4, 6, 9, 7, 14, 8, 13, 10, 0]",76.0,1,0.0229780999943614
Beam Search,15,2137,"[0, 1, 12, 2, 3, 11, 5, 4, 6, 9, 7, 14, 8, 13, 10, 0]",76.0,2,0.022461899963673204
Beam Search,15,2137,"[0, 1, 12, 2, 3, 11, 5, 4, 6, 9, 7, 14, 8, 13, 10, 0]",76.0,3,0.022575900016818196
Beam Search,15,2137,"[0, 1, 12, 2, 3, 11, 5, 4, 6, 9, 7, 14, 8, 13, 10, 0]",76.0,4,0.022813400020822883
Beam Search,16,2137,"[0, 1, 11, 2, 5, 6, 4, 15, 12, 10, 9, 13, 14, 8, 7, 3, 0]",90.0,0,0.029103900014888495
Beam Search,16,2137,"[0, 1, 11, 2, 5, 6, 4, 15, 12, 10, 9, 13, 14, 8, 7, 3, 0]",90.0,1,0.031819699972402304
Beam Search,16,2137,"[0, 1, 11, 2, 5, 6, 4, 15, 12, 10, 9, 13, 14, 8, 7, 3, 0]",90.0,2,0.029859500005841255
Beam Search,16,2137,"[0, 1, 11, 2, 5, 6, 4, 15, 12, 10, 9, 13, 14, 8, 7, 3, 0]",90.0,3,0.03374919999623671
Beam Search,16,2137,"[0, 1, 11, 2, 5, 6, 4, 15, 12, 10, 9, 13, 14, 8, 7, 3, 0]",90.0,4,0.029587299970444292
Beam Search,17,2137,"[0, 2, 3, 14, 13, 10, 1, 9, 16, 6, 8, 4, 11, 15, 5, 7, 12, 0]",78.0,0,0.03784810000797734
Beam Search,17,2137,"[0, 2, 3, 14, 13, 10, 1, 9, 16, 6, 8, 4, 11, 15, 5, 7, 12, 0]",78.0,1,0.039510499977041036
Beam Search,17,2137,"[0, 2, 3, 14, 13, 10, 1, 9, 16, 6, 8, 4, 11, 15, 5, 7, 12, 0]",78.0,2,0.0384864000370726
Beam Search,17,2137,"[0, 2, 3, 14, 13, 10, 1, 9, 16, 6, 8, 4, 11, 15, 5, 7, 12, 0]",78.0,3,0.03779729997040704
Beam Search,17,2137,"[0, 2, 3, 14, 13, 10, 1, 9, 16, 6, 8, 4, 11, 15, 5, 7, 12, 0]",78.0,4,0.03797160001704469
Beam Search,18,2137,"[0, 1, 9, 6, 7, 15, 11, 3, 10, 17, 12, 13, 14, 16, 5, 8, 4, 2, 0]",77.0,0,0.04757900000549853
Beam Search,18,2137,"[0, 1, 9, 6, 7, 15, 11, 3, 10, 17, 12, 13, 14, 16, 5, 8, 4, 2, 0]",77.0,1,0.047234099998604506
Beam Search,18,2137,"[0, 1, 9, 6, 7, 15, 11, 3, 10, 17, 12, 13, 14, 16, 5, 8, 4, 2, 0]",77.0,2,0.04956410004524514
Beam Search,18,2137,"[0, 1, 9, 6, 7, 15, 11, 3, 10, 17, 12, 13, 14, 16, 5, 8, 4, 2, 0]",77.0,3,0.0507598000112921
Beam Search,18,2137,"[0, 1, 9, 6, 7, 15, 11, 3, 10, 17, 12, 13, 14, 16, 5, 8, 4, 2, 0]",77.0,4,0.0548236999893561
Beam Search,19,2137,"[0, 4, 9, 1, 8, 16, 13, 11, 10, 18, 6, 3, 17, 5, 14, 15, 2, 7, 12, 0]",88.0,0,0.06230479996884242
Beam Search,19,2137,"[0, 4, 9, 1, 8, 16, 13, 11, 10, 18, 6, 3, 17, 5, 14, 15, 2, 7, 12, 0]",88.0,1,0.06078280002111569
Beam Search,19,2137,"[0, 4, 9, 1, 8, 16, 13, 11, 10, 18, 6, 3, 17, 5, 14, 15, 2, 7, 12, 0]",88.0,2,0.05919500003801659
Beam Search,19,2137,"[0, 4, 9, 1, 8, 16, 13, 11, 10, 18, 6, 3, 17, 5, 14, 15, 2, 7, 12, 0]",88.0,3,0.05872380000073463
Beam Search,19,2137,"[0, 4, 9, 1, 8, 16, 13, 11, 10, 18, 6, 3, 17, 5, 14, 15, 2, 7, 12, 0]",88.0,4,0.062429599987808615
Beam Search,20,2137,"[0, 1, 7, 8, 10, 19, 2, 15, 6, 13, 16, 11, 9, 17, 3, 4, 12, 18, 5, 14, 0]",81.0,0,0.07249880000017583
Beam Search,20,2137,"[0, 1, 7, 8, 10, 19, 2, 15, 6, 13, 16, 11, 9, 17, 3, 4, 12, 18, 5, 14, 0]",81.0,1,0.07462570001371205
Beam Search,20,2137,"[0, 1, 7, 8, 10, 19, 2, 15, 6, 13, 16, 11, 9, 17, 3, 4, 12, 18, 5, 14, 0]",81.0,2,0.07412860001204535
Beam Search,20,2137,"[0, 1, 7, 8, 10, 19, 2, 15, 6, 13, 16, 11, 9, 17, 3, 4, 12, 18, 5, 14, 0]",81.0,3,0.07464409997919574
Beam Search,20,2137,"[0, 1, 7, 8, 10, 19, 2, 15, 6, 13, 16, 11, 9, 17, 3, 4, 12, 18, 5, 14, 0]",81.0,4,0.0760141999926418
Beam Search,5,321,"[0, 1, 3, 4, 2, 0]",12.0,0,0.0001976999919861555
Beam Search,5,321,"[0, 1, 3, 4, 2, 0]",12.0,1,0.00018999999156221747
Beam Search,5,321,"[0, 1, 3, 4, 2, 0]",12.0,2,0.00018810003530234098
Beam Search,5,321,"[0, 1, 3, 4, 2, 0]",12.0,3,0.00033760000951588154
Beam Search,5,321,"[0, 1, 3, 4, 2, 0]",12.0,4,0.00018999999156221747
Beam Search,10,321,"[0, 9, 1, 7, 5, 6, 3, 2, 8, 4, 0]",34.0,0,0.004345400026068091
Beam Search,10,321,"[0, 9, 1, 7, 5, 6, 3, 2, 8, 4, 0]",34.0,1,0.004273400001693517
Beam Search,10,321,"[0, 9, 1, 7, 5, 6, 3, 2, 8, 4, 0]",34.0,2,0.004335700010415167
Beam Search,10,321,"[0, 9, 1, 7, 5, 6, 3, 2, 8, 4, 0]",34.0,3,0.004392300033941865
Beam Search,10,321,"[0, 9, 1, 7, 5, 6, 3, 2, 8, 4, 0]",34.0,4,0.004333999997470528
Beam Search,11,321,"[0, 1, 6, 8, 2, 3, 4, 10, 9, 7, 5, 0]",33.0,0,0.006703899998683482
Beam Search,11,321,"[0, 1, 6, 8, 2, 3, 4, 10, 9, 7, 5, 0]",33.0,1,0.006725599989295006
Beam Search,11,321,"[0, 1, 6, 8, 2, 3, 4, 10, 9, 7, 5, 0]",33.0,2,0.0064623000216670334
Beam Search,11,321,"[0, 1, 6, 8, 2, 3, 4, 10, 9, 7, 5, 0]",33.0,3,0.006647600035648793
Beam Search,11,321,"[0, 1, 6, 8, 2, 3, 4, 10, 9, 7, 5, 0]",33.0,4,0.006483100005425513
Beam Search,12,321,"[0, 5, 1, 3, 4, 7, 9, 11, 6, 8, 10, 2, 0]",38.0,0,0.010174700000789016
Beam Search,12,321,"[0, 5, 1, 3, 4, 7, 9, 11, 6, 8, 10, 2, 0]",38.0,1,0.009270900045521557
Beam Search,12,321,"[0, 5, 1, 3, 4, 7, 9, 11, 6, 8, 10, 2, 0]",38.0,2,0.009496200014837086
Beam Search,12,321,"[0, 5, 1, 3, 4, 7, 9, 11, 6, 8, 10, 2, 0]",38.0,3,0.009304900013376027
Beam Search,12,321,"[0, 5, 1, 3, 4, 7, 9, 11, 6, 8, 10, 2, 0]",38.0,4,0.009432600054424256
Beam Search,13,321,"[0, 10, 7, 5, 8, 6, 4, 2, 12, 9, 1, 11, 3, 0]",59.0,0,0.012947099981829524
Beam Search,13,321,"[0, 10, 7, 5, 8, 6, 4, 2, 12, 9, 1, 11, 3, 0]",59.0,1,0.012875900021754205
Beam Search,13,321,"[0, 10, 7, 5, 8, 6, 4, 2, 12, 9, 1, 11, 3, 0]",59.0,2,0.013081500015687197
Beam Search,13,321,"[0, 10, 7, 5, 8, 6, 4, 2, 12, 9, 1, 11, 3, 0]",59.0,3,0.012679899984505028
Beam Search,13,321,"[0, 10, 7, 5, 8, 6, 4, 2, 12, 9, 1, 11, 3, 0]",59.0,4,0.012740399979520589
Beam Search,14,321,"[0, 9, 11, 10, 2, 4, 6, 8, 5, 13, 1, 3, 12, 7, 0]",56.0,0,0.01719570002751425
Beam Search,14,321,"[0, 9, 11, 10, 2, 4, 6, 8, 5, 13, 1, 3, 12, 7, 0]",56.0,1,0.01944320002803579
Beam Search,14,321,"[0, 9, 11, 10, 2, 4, 6, 8, 5, 13, 1, 3, 12, 7, 0]",56.0,2,0.01900759997079149
Beam Search,14,321,"[0, 9, 11, 10, 2, 4, 6, 8, 5, 13, 1, 3, 12, 7, 0]",56.0,3,0.018877500027883798
Beam Search,14,321,"[0, 9, 11, 10, 2, 4, 6, 8, 5, 13, 1, 3, 12, 7, 0]",56.0,4,0.018209400004707277
Beam Search,15,321,"[0, 10, 14, 2, 11, 3, 9, 6, 1, 7, 12, 5, 4, 13, 8, 0]",49.0,0,0.022683000017423183
Beam Search,15,321,"[0, 10, 14, 2, 11, 3, 9, 6, 1, 7, 12, 5, 4, 13, 8, 0]",49.0,1,0.022973500017542392
Beam Search,15,321,"[0, 10, 14, 2, 11, 3, 9, 6, 1, 7, 12, 5, 4, 13, 8, 0]",49.0,2,0.024251699971500784
Beam Search,15,321,"[0, 10, 14, 2, 11, 3, 9, 6, 1, 7, 12, 5, 4, 13, 8, 0]",49.0,3,0.023331400007009506
Beam Search,15,321,"[0, 10, 14, 2, 11, 3, 9, 6, 1, 7, 12, 5, 4, 13, 8, 0]",49.0,4,0.02298089995747432
Beam Search,16,321,"[0, 5, 2, 9, 11, 8, 7, 4, 15, 12, 1, 6, 13, 3, 10, 14, 0]",63.0,0,0.03139060002285987
Beam Search,16,321,"[0, 5, 2, 9, 11, 8, 7, 4, 15, 12, 1, 6, 13, 3, 10, 14, 0]",63.0,1,0.02942470001289621
Beam Search,16,321,"[0, 5, 2, 9, 11, 8, 7, 4, 15, 12, 1, 6, 13, 3, 10, 14, 0]",63.0,2,0.029298099980223924
Beam Search,16,321,"[0, 5, 2, 9, 11, 8, 7, 4, 15, 12, 1, 6, 13, 3, 10, 14, 0]",63.0,3,0.029639899963513017
Beam Search,16,321,"[0, 5, 2, 9, 11, 8, 7, 4, 15, 12, 1, 6, 13, 3, 10, 14, 0]",63.0,4,0.030389900028239936
Beam Search,17,321,"[0, 1, 3, 2, 7, 15, 16, 12, 5, 6, 14, 4, 13, 11, 9, 10, 8, 0]",47.0,0,0.03928430000087246
Beam Search,17,321,"[0, 1, 3, 2, 7, 15, 16, 12, 5, 6, 14, 4, 13, 11, 9, 10, 8, 0]",47.0,1,0.038045599998440593
Beam Search,17,321,"[0, 1, 3, 2, 7, 15, 16, 12, 5, 6, 14, 4, 13, 11, 9, 10, 8, 0]",47.0,2,0.038224699965212494
Beam Search,17,321,"[0, 1, 3, 2, 7, 15, 16, 12, 5, 6, 14, 4, 13, 11, 9, 10, 8, 0]",47.0,3,0.037731200049165636
Beam Search,17,321,"[0, 1, 3, 2, 7, 15, 16, 12, 5, 6, 14, 4, 13, 11, 9, 10, 8, 0]",47.0,4,0.037390600016806275
Beam Search,18,321,"[0, 1, 6, 11, 12, 15, 13, 7, 8, 10, 14, 3, 17, 16, 2, 5, 4, 9, 0]",56.0,0,0.049382600001990795
Beam Search,18,321,"[0, 1, 6, 11, 12, 15, 13, 7, 8, 10, 14, 3, 17, 16, 2, 5, 4, 9, 0]",56.0,1,0.04775239998707548
Beam Search,18,321,"[0, 1, 6, 11, 12, 15, 13, 7, 8, 10, 14, 3, 17, 16, 2, 5, 4, 9, 0]",56.0,2,0.047164799994789064
Beam Search,18,321,"[0, 1, 6, 11, 12, 15, 13, 7, 8, 10, 14, 3, 17, 16, 2, 5, 4, 9, 0]",56.0,3,0.049580999999307096
Beam Search,18,321,"[0, 1, 6, 11, 12, 15, 13, 7, 8, 10, 14, 3, 17, 16, 2, 5, 4, 9, 0]",56.0,4,0.047382500022649765
Beam Search,19,321,"[0, 1, 3, 2, 15, 16, 18, 6, 4, 11, 17, 14, 9, 12, 8, 10, 5, 13, 7, 0]",50.0,0,0.06069720000959933
Beam Search,19,321,"[0, 1, 3, 2, 15, 16, 18, 6, 4, 11, 17, 14, 9, 12, 8, 10, 5, 13, 7, 0]",50.0,1,0.059022100002039224
Beam Search,19,321,"[0, 1, 3, 2, 15, 16, 18, 6, 4, 11, 17, 14, 9, 12, 8, 10, 5, 13, 7, 0]",50.0,2,0.06212249997770414
Beam Search,19,321,"[0, 1, 3, 2, 15, 16, 18, 6, 4, 11, 17, 14, 9, 12, 8, 10, 5, 13, 7, 0]",50.0,3,0.05919719999656081
Beam Search,19,321,"[0, 1, 3, 2, 15, 16, 18, 6, 4, 11, 17, 14, 9, 12, 8, 10, 5, 13, 7, 0]",50.0,4,0.0594165000366047
Beam Search,20,321,"[0, 16, 17, 19, 1, 4, 10, 8, 5, 18, 6, 14, 2, 12, 15, 7, 13, 3, 11, 9, 0]",65.0,0,0.07953280000947416
Beam Search,20,321,"[0, 16, 17, 19, 1, 4, 10, 8, 5, 18, 6, 14, 2, 12, 15, 7, 13, 3, 11, 9, 0]",65.0,1,0.07897319999756292
Beam Search,20,321,"[0, 16, 17, 19, 1, 4, 10, 8, 5, 18, 6, 14, 2, 12, 15, 7, 13, 3, 11, 9, 0]",65.0,2,0.07239819999085739
Beam Search,20,321,"[0, 16, 17, 19, 1, 4, 10, 8, 5, 18, 6, 14, 2, 12, 15, 7, 13, 3, 11, 9, 0]",65.0,3,0.07333090004976839
Beam Search,20,321,"[0, 16, 17, 19, 1, 4, 10, 8, 5, 18, 6, 14, 2, 12, 15, 7, 13, 3, 11, 9, 0]",65.0,4,0.07321809994755313
Beam Search,5,1435,"[0, 1, 2, 3, 4, 0]",25.0,0,0.00019570003496482968
Beam Search,5,1435,"[0, 1, 2, 3, 4, 0]",25.0,1,0.0001900999923236668
Beam Search,5,1435,"[0, 1, 2, 3, 4, 0]",25.0,2,0.0001889999839477241
Beam Search,5,1435,"[0, 1, 2, 3, 4, 0]",25.0,3,0.00018939998699352145
Beam Search,5,1435,"[0, 1, 2, 3, 4, 0]",25.0,4,0.00018769997404888272
Beam Search,10,1435,"[0, 1, 8, 2, 6, 3, 9, 4, 7, 5, 0]",47.0,0,0.00431300001218915
Beam Search,10,1435,"[0, 1, 8, 2, 6, 3, 9, 4, 7, 5, 0]",47.0,1,0.004283200018107891
Beam Search,10,1435,"[0, 1, 8, 2, 6, 3, 9, 4, 7, 5, 0]",47.0,2,0.004259500012267381
Beam Search,10,1435,"[0, 1, 8, 2, 6, 3, 9, 4, 7, 5, 0]",47.0,3,0.004420800018124282
Beam Search,10,1435,"[0, 1, 8, 2, 6, 3, 9, 4, 7, 5, 0]",47.0,4,0.004315599973779172
Beam Search,11,1435,"[0, 1, 8, 5, 7, 4, 2, 3, 6, 9, 10, 0]",40.0,0,0.0065125999972224236
Beam Search,11,1435,"[0, 1, 8, 5, 7, 4, 2, 3, 6, 9, 10, 0]",40.0,1,0.006613800011109561
Beam Search,11,1435,"[0, 1, 8, 5, 7, 4, 2, 3, 6, 9, 10, 0]",40.0,2,0.0066439000074751675
Beam Search,11,1435,"[0, 1, 8, 5, 7, 4, 2, 3, 6, 9, 10, 0]",40.0,3,0.006536500004585832
Beam Search,11,1435,"[0, 1, 8, 5, 7, 4, 2, 3, 6, 9, 10, 0]",40.0,4,0.00689829996554181
Beam Search,12,1435,"[0, 8, 1, 7, 2, 4, 9, 3, 10, 5, 6, 11, 0]",66.0,0,0.009407500037923455
Beam Search,12,1435,"[0, 8, 1, 7, 2, 4, 9, 3, 10, 5, 6, 11, 0]",66.0,1,0.00955800001975149
Beam Search,12,1435,"[0, 8, 1, 7, 2, 4, 9, 3, 10, 5, 6, 11, 0]",66.0,2,0.009281699953135103
Beam Search,12,1435,"[0, 8, 1, 7, 2, 4, 9, 3, 10, 5, 6, 11, 0]",66.0,3,0.009394399996381253
Beam Search,12,1435,"[0, 8, 1, 7, 2, 4, 9, 3, 10, 5, 6, 11, 0]",66.0,4,0.009276100026909262
Beam Search,13,1435,"[0, 4, 10, 1, 6, 2, 12, 11, 9, 8, 3, 7, 5, 0]",45.0,0,0.012784499966073781
Beam Search,13,1435,"[0, 4, 10, 1, 6, 2, 12, 11, 9, 8, 3, 7, 5, 0]",45.0,1,0.012849399994593114
Beam Search,13,1435,"[0, 4, 10, 1, 6, 2, 12, 11, 9, 8, 3, 7, 5, 0]",45.0,2,0.012971799995284528
Beam Search,13,1435,"[0, 4, 10, 1, 6, 2, 12, 11, 9, 8, 3, 7, 5, 0]",45.0,3,0.014935200044419616
Beam Search,13,1435,"[0, 4, 10, 1, 6, 2, 12, 11, 9, 8, 3, 7, 5, 0]",45.0,4,0.013093500048853457
Beam Search,14,1435,"[0, 1, 8, 5, 3, 4, 6, 11, 13, 7, 10, 12, 2, 9, 0]",57.0,0,0.017175599990878254
Beam Search,14,1435,"[0, 1, 8, 5, 3, 4, 6, 11, 13, 7, 10, 12, 2, 9, 0]",57.0,1,0.01719839998986572
Beam Search,14,1435,"[0, 1, 8, 5, 3, 4, 6, 11, 13, 7, 10, 12, 2, 9, 0]",57.0,2,0.01730060001136735
Beam Search,14,1435,"[0, 1, 8, 5, 3, 4, 6, 11, 13, 7, 10, 12, 2, 9, 0]",57.0,3,0.017342899984214455
Beam Search,14,1435,"[0, 1, 8, 5, 3, 4, 6, 11, 13, 7, 10, 12, 2, 9, 0]",57.0,4,0.01737739995587617
Beam Search,15,1435,"[0, 1, 7, 2, 6, 5, 4, 12, 8, 10, 9, 11, 13, 14, 3, 0]",64.0,0,0.022766999958548695
Beam Search,15,1435,"[0, 1, 7, 2, 6, 5, 4, 12, 8, 10, 9, 11, 13, 14, 3, 0]",64.0,1,0.025243200012482703
Beam Search,15,1435,"[0, 1, 7, 2, 6, 5, 4, 12, 8, 10, 9, 11, 13, 14, 3, 0]",64.0,2,0.022661800030618906
Beam Search,15,1435,"[0, 1, 7, 2, 6, 5, 4, 12, 8, 10, 9, 11, 13, 14, 3, 0]",64.0,3,0.02283319999696687
Beam Search,15,1435,"[0, 1, 7, 2, 6, 5, 4, 12, 8, 10, 9, 11, 13, 14, 3, 0]",64.0,4,0.022424799972213805
Beam Search,16,1435,"[0, 4, 9, 10, 5, 14, 6, 11, 7, 15, 12, 1, 3, 8, 2, 13, 0]",68.0,0,0.029793999972753227
Beam Search,16,1435,"[0, 4, 9, 10, 5, 14, 6, 11, 7, 15, 12, 1, 3, 8, 2, 13, 0]",68.0,1,0.029603599978145212
Beam Search,16,1435,"[0, 4, 9, 10, 5, 14, 6, 11, 7, 15, 12, 1, 3, 8, 2, 13, 0]",68.0,2,0.02968720003264025
Beam Search,16,1435,"[0, 4, 9, 10, 5, 14, 6, 11, 7, 15, 12, 1, 3, 8, 2, 13, 0]",68.0,3,0.03792450000764802
Beam Search,16,1435,"[0, 4, 9, 10, 5, 14, 6, 11, 7, 15, 12, 1, 3, 8, 2, 13, 0]",68.0,4,0.029637100000400096
Beam Search,17,1435,"[0, 1, 2, 11, 16, 3, 9, 12, 15, 4, 5, 10, 6, 7, 8, 14, 13, 0]",61.0,0,0.037996600032784045
Beam Search,17,1435,"[0, 1, 2, 11, 16, 3, 9, 12, 15, 4, 5, 10, 6, 7, 8, 14, 13, 0]",61.0,1,0.037728399969637394
Beam Search,17,1435,"[0, 1, 2, 11, 16, 3, 9, 12, 15, 4, 5, 10, 6, 7, 8, 14, 13, 0]",61.0,2,0.03793299995595589
Beam Search,17,1435,"[0, 1, 2, 11, 16, 3, 9, 12, 15, 4, 5, 10, 6, 7, 8, 14, 13, 0]",61.0,3,0.038164000026881695
Beam Search,17,1435,"[0, 1, 2, 11, 16, 3, 9, 12, 15, 4, 5, 10, 6, 7, 8, 14, 13, 0]",61.0,4,0.03759860002901405
Beam Search,18,1435,"[0, 8, 5, 16, 9, 14, 3, 7, 2, 10, 12, 13, 17, 11, 6, 15, 1, 4, 0]",69.0,0,0.047237400023732334
Beam Search,18,1435,"[0, 8, 5, 16, 9, 14, 3, 7, 2, 10, 12, 13, 17, 11, 6, 15, 1, 4, 0]",69.0,1,0.047409199993126094
Beam Search,18,1435,"[0, 8, 5, 16, 9, 14, 3, 7, 2, 10, 12, 13, 17, 11, 6, 15, 1, 4, 0]",69.0,2,0.04710899997735396
Beam Search,18,1435,"[0, 8, 5, 16, 9, 14, 3, 7, 2, 10, 12, 13, 17, 11, 6, 15, 1, 4, 0]",69.0,3,0.04737889999523759
Beam Search,18,1435,"[0, 8, 5, 16, 9, 14, 3, 7, 2, 10, 12, 13, 17, 11, 6, 15, 1, 4, 0]",69.0,4,0.048108500021044165
Beam Search,19,1435,"[0, 1, 3, 15, 14, 2, 7, 17, 11, 9, 4, 18, 16, 5, 13, 10, 6, 8, 12, 0]",60.0,0,0.06211349996738136
Beam Search,19,1435,"[0, 1, 3, 15, 14, 2, 7, 17, 11, 9, 4, 18, 16, 5, 13, 10, 6, 8, 12, 0]",60.0,1,0.05931899999268353
Beam Search,19,1435,"[0, 1, 3, 15, 14, 2, 7, 17, 11, 9, 4, 18, 16, 5, 13, 10, 6, 8, 12, 0]",60.0,2,0.05895139998756349
Beam Search,19,1435,"[0, 1, 3, 15, 14, 2, 7, 17, 11, 9, 4, 18, 16, 5, 13, 10, 6, 8, 12, 0]",60.0,3,0.05916050000814721
Beam Search,19,1435,"[0, 1, 3, 15, 14, 2, 7, 17, 11, 9, 4, 18, 16, 5, 13, 10, 6, 8, 12, 0]",60.0,4,0.06078609998803586
Beam Search,20,1435,"[0, 4, 14, 19, 10, 1, 2, 5, 6, 8, 15, 16, 13, 7, 3, 12, 17, 18, 9, 11, 0]",49.0,0,0.0729993000277318
Beam Search,20,1435,"[0, 4, 14, 19, 10, 1, 2, 5, 6, 8, 15, 16, 13, 7, 3, 12, 17, 18, 9, 11, 0]",49.0,1,0.07499699998879805
Beam Search,20,1435,"[0, 4, 14, 19, 10, 1, 2, 5, 6, 8, 15, 16, 13, 7, 3, 12, 17, 18, 9, 11, 0]",49.0,2,0.07604210003046319
Beam Search,20,1435,"[0, 4, 14, 19, 10, 1, 2, 5, 6, 8, 15, 16, 13, 7, 3, 12, 17, 18, 9, 11, 0]",49.0,3,0.07249509997200221
Beam Search,20,1435,"[0, 4, 14, 19, 10, 1, 2, 5, 6, 8, 15, 16, 13, 7, 3, 12, 17, 18, 9, 11, 0]",49.0,4,0.07429229997796938
